,881001.WI,000001.SH,HSTECH.HI,399102.SZ,000300.SH
2013/3/18,2255.2762,2267.287,,821.577,2526.077
2013/3/19,2235.2571,2244.265,,817.845,2507.396
2013/3/20,2248.6741,2257.737,,813.373,2526.968
2013/3/21,2318.0059,2318.205,,836.653,2611.58
2013/3/22,2328.1604,2321.403,,849.282,2612.256
2013/3/25,2341.9725,2334.735,,851.27,2628.407
2013/3/26,2323.7952,2318.578,,846.402,2601.964
2013/3/27,2306.2903,2299.377,,842.784,2575.726
2013/3/28,2282.5434,2273.552,,842.761,2535.988
2013/3/29,2242.4995,2238.485,,828.844,2502.782
2013/4/1,2234.2908,2229.46,,826.169,2486.428
2013/4/2,2245.72,2234.901,,835.51,2495.843
2013/4/3,2231.2779,2232.694,,807.927,2493.877
2013/4/8,2183.9072,2196.238,,790.629,2443.24
2013/4/9,2227.726,2215.467,,815.062,2477.29
2013/4/10,2232.0013,2224.934,,821.697,2487.984
2013/4/11,2238.1314,2236.983,,815.24,2502.5
2013/4/12,2218.4925,2218.095,,810.192,2476.322
2013/4/15,2197.5366,2199.914,,804.776,2453.967
2013/4/16,2160.6224,2169.63,,790.277,2419.508
2013/4/17,2198.3974,2195.032,,805.025,2457.881
2013/4/18,2194.8968,2181.822,,818.525,2440.707
2013/4/19,2218.3839,2201.122,,828.913,2469.951
2013/4/22,2262.1196,2236.402,,844.689,2525.113
2013/4/23,2276.4457,2242.616,,865.409,2532.201
2013/4/24,2208.1962,2187.349,,843.092,2452.781
2013/4/25,2244.7508,2213.185,,870.602,2486.857
2013/4/26,2224.8133,2203.889,,851.914,2477.724
2013/5/2,2182.5662,2170.783,,834.141,2434.603
2013/5/3,2205.1615,2179.049,,857.82,2457.543
2013/5/6,2247.714,2212.495,,881.35,2502.978
2013/5/7,2271.2086,2227.861,,897.958,2519.364
2013/5/8,2297.9278,2242.393,,900.373,2542.266
2013/5/9,2286.6252,2246.963,,918.022,2542.374
2013/5/10,2275.0706,2228.819,,926.614,2519.517
2013/5/13,2295.2576,2247.678,,926.828,2542.412
2013/5/14,2290.6104,2238.904,,932.54,2525.998
2013/5/15,2264.2,2217.086,,918.345,2493.968
2013/5/16,2281.6133,2221.337,,947.224,2501.117
2013/5/17,2315.6168,2249.811,,939.615,2550.452
2013/5/20,2357.9909,2286.328,,960.536,2597.151
2013/5/21,2395.2187,2297.11,,984.666,2607.393
2013/5/22,2395.1515,2303.75,,1003.449,2613.411
2013/5/23,2375.9738,2293.809,,972.79,2604.93
2013/5/24,2366.268,2281.445,,981.064,2591.419
2013/5/27,2385.8137,2286.661,,1009.734,2593.522
2013/5/28,2400.4272,2293.4,,1021.19,2600.632
2013/5/29,2433.242,2323.539,,988.854,2648.927
2013/5/30,2420.9162,2316.253,,996.476,2633.955
2013/5/31,2430.5335,2320.739,,1008.04,2638.71
2013/6/3,2407.8975,2300.209,,1005.434,2605.969
2013/6/4,2396.8346,2297.1,,986.198,2600.499
2013/6/5,2357.228,2270.712,,961.484,2565.329
2013/6/6,2354.7354,2264.425,,968.214,2552.817
2013/6/7,2329.3417,2242.263,,959.875,2526.913
2013/6/13,2261.8254,2190.101,,949.112,2448.717
2013/6/14,2223.9631,2150.06,,952.926,2404.423
2013/6/17,2256.5013,2165.994,,992.145,2422.762
2013/6/18,2255.1915,2158.546,,991.661,2413.088
2013/6/19,2251.4797,2150.816,,986.097,2408.28
2013/6/20,2234.4043,2132.813,,984.319,2386.104
2013/6/21,2135.8442,2058.978,,933.3,2283.151
2013/6/24,2127.0195,2068.862,,948.909,2308.069
2013/6/25,2004.8165,1948.315,,889.532,2146.053
2013/6/26,2025.4379,1954.474,,911.434,2170.326
2013/6/27,2051.9232,1955.126,,962.251,2172.848
2013/6/28,2015.0758,1935.516,,933.491,2149.03
2013/7/1,2038.2138,1965.987,,928.269,2187.092
2013/7/2,2076.9948,1992.89,,969.163,2211.803
2013/7/3,2091.4249,1996.506,,988.203,2211.044
2013/7/4,2078.8775,1982.87,,1001.333,2187.181
2013/7/5,2111.8003,2006.191,,994.547,2227.35
2013/7/8,2074.1588,1983.215,,948.976,2194.423
2013/7/9,2032.063,1953.602,,934.021,2160.699
2013/7/10,2041.8188,1962.84,,950.165,2163.098
2013/7/11,2108.8299,2011.02,,968.882,2232.157
2013/7/12,2178.5458,2068.044,,982.779,2319.023
2013/7/15,2160.7255,2046.119,,998.389,2289.762
2013/7/16,2188.4057,2054.6,,1038.686,2300.83
2013/7/17,2203.5696,2061.186,,1041.805,2311.443
2013/7/18,2167.93,2038.4,,1029.784,2272.947
2013/7/19,2155.583,2025.317,,1038.449,2248.133
2013/7/22,2087.8669,1977.733,,1017.213,2170.089
2013/7/23,2139.0296,2008.955,,1066.694,2211.587
2013/7/24,2182.1805,2035.691,,1087.53,2253.376
2013/7/25,2192.9576,2037.336,,1109.773,2255.223
2013/7/26,2153.1273,2013.19,,1054.733,2226.429
2013/7/29,2141.5569,1997.838,,1061.066,2205.083
2013/7/30,2116.6337,1981.452,,1046.021,2184.007
2013/7/31,2130.8297,2000.794,,1033.72,2211.75
2013/8/1,2178.8536,2000.818,,1042.715,2206.004
2013/8/2,2183.5817,2039.514,,1095.98,2263.495
2013/8/5,2184.7528,2031.724,,1093.858,2249.976
2013/8/6,2211.6017,2043.653,,1108.8,2270.672
2013/8/7,2233.074,2056.367,,1114.115,2292.379
2013/8/8,2212.4893,2044.436,,1080.445,2277.253
2013/8/9,2226.4021,2052.244,,1094.745,2288.51
2013/8/12,2234.2994,2058.416,,1085.651,2296.22
2013/8/13,2285.2903,2101.324,,1077.685,2352.883
2013/8/14,2278.0506,2109.225,,1092.57,2362.619
2013/8/15,2276.2101,2099.279,,1095.5,2348.839
2013/8/16,2242.3338,2075.983,,1079.153,2314.261
2013/8/19,2203.323,2055.128,,1047.731,2286.203
2013/8/20,2250.2125,2081.966,,1088.243,2325.862
2013/8/21,2247.9867,2076.271,,1095.115,2320.584
2013/8/22,2245.7154,2069.313,,1102.925,2302.668
2013/8/23,2259.5691,2075.929,,1119.382,2314.866
2013/8/26,2246.3862,2061.417,,1130.488,2294.759
2013/8/27,2287.8528,2095.44,,1146.625,2332.8
2013/8/28,2287.5617,2092.311,,1148.564,2326.096
2013/8/29,2290.9359,2108.436,,1132.885,2338.564
2013/8/30,2279.3382,2097.217,,1129.958,2315.913
2013/9/2,2267.4238,2104.09,,1084.327,2319.957
2013/9/3,2278.1561,2100.449,,1116.228,2326.231
2013/9/4,2310.2085,2121.68,,1132.173,2352.537
2013/9/5,2309.5943,2125.255,,1133.497,2350.927
2013/9/6,2306.8148,2119.333,,1158.54,2336.767
2013/9/9,2338.954,2151.347,,1171.079,2374.26
2013/9/10,2388.3345,2214.814,,1166.322,2446.454
2013/9/11,2415.1216,2244.962,,1152.95,2483.791
2013/9/12,2395.7766,2236.171,,1114.236,2480.468
2013/9/13,2412.367,2251.462,,1118.237,2502.54
2013/9/16,2417.766,2244.463,,1142.208,2501.077
2013/9/17,2411.2348,2230.388,,1160.903,2480.81
2013/9/18,2366.527,2185.936,,1148.858,2426.04
2013/9/23,2392.2726,2199.361,,1169.001,2441.516
2013/9/24,2421.666,2219.467,,1199.876,2470.715
2013/9/25,2407.6588,2206.225,,1202.225,2440.835
2013/9/26,2391.1595,2192.226,,1194.609,2422.631
2013/9/27,2349.694,2150.961,,1184.928,2382.218
2013/9/30,2377.4819,2167.734,,1200.034,2406.205
2013/10/8,2385.1875,2171.904,,1235.623,2406.415
2013/10/9,2414.7926,2191.392,,1249.725,2432.94
2013/10/10,2446.969,2214.405,,1280.561,2455.64
2013/10/11,2431.8112,2201.409,,1248.963,2442.364
2013/10/14,2462.5327,2232.218,,1251.105,2472.267
2013/10/15,2476.3224,2237.931,,1273.186,2475.324
2013/10/16,2463.5609,2228.113,,1262.523,2459.077
2013/10/17,2421.3684,2201.71,,1220.162,2432.645
2013/10/18,2405.8142,2188.714,,1215.189,2415.118
2013/10/21,2425.0105,2198.114,,1240.455,2431.915
2013/10/22,2472.4097,2227.341,,1281.087,2470.255
2013/10/23,2447.2036,2213.274,,1234.926,2451.556
2013/10/24,2394.7602,2178.82,,1205.354,2412.235
2013/10/25,2383.8985,2163.689,,1200.337,2400.517
2013/10/28,2346.2359,2135.879,,1171.256,2372.571
2013/10/29,2342.4056,2135.226,,1178.343,2369.216
2013/10/30,2311.6746,2126.69,,1149.18,2371.853
2013/10/31,2343.8654,2155.511,,1164.477,2398.395
2013/11/1,2313.7391,2139.88,,1131.158,2373.962
2013/11/4,2325.2451,2156.087,,1125.31,2397.21
2013/11/5,2314.721,2139.837,,1129.447,2366.884
2013/11/6,2333.5167,2149.39,,1160.444,2371.324
2013/11/7,2311.5929,2136.627,,1144.011,2351.871
2013/11/8,2283.859,2120.923,,1128.795,2329.084
2013/11/11,2259.0332,2103.299,,1119.707,2305.94
2013/11/12,2273.7589,2110.724,,1132.828,2319.362
2013/11/13,2286.2174,2117.886,,1146.209,2325.36
2013/11/14,2247.3581,2087.119,,1127.888,2291.269
2013/11/15,2275.1569,2100.9,,1167.569,2306.549
2013/11/18,2335.4351,2147.373,,1195.182,2367.883
2013/11/19,2388.6021,2198.318,,1212.966,2427.928
2013/11/20,2393.2601,2201.474,,1218.317,2428.767
2013/11/21,2391.191,2197.008,,1217.633,2412.451
2013/11/22,2392.9275,2206.471,,1214.959,2415.29
2013/11/25,2370.4718,2186.058,,1210,2385.784
2013/11/26,2372.8904,2184.332,,1215.318,2387.826
2013/11/27,2376.0183,2181.725,,1222.526,2386.362
2013/11/28,2411.3042,2204.378,,1255.506,2419.15
2013/11/29,2431.1405,2221.618,,1261.203,2442.676
2013/12/2,2400.915,2203.122,,1222.831,2423.969
2013/12/3,2350.2661,2196.824,,1148.532,2410.693
2013/12/4,2395.4942,2219.965,,1174.888,2439.824
2013/12/5,2431.7475,2252.723,,1165.912,2476.453
2013/12/6,2418.7781,2242.563,,1136.509,2463.043
2013/12/9,2418.8603,2241.793,,1146.711,2460.028
2013/12/10,2427.9396,2239.864,,1173.568,2456.23
2013/12/11,2417.1786,2228.633,,1162.03,2440.503
2013/12/12,2389.7368,2199.317,,1168.496,2406.766
2013/12/13,2385.4844,2188.259,,1194.71,2388.659
2013/12/16,2405.6467,2197.234,,1204.091,2408.678
2013/12/17,2366.3023,2161.536,,1199.489,2369.255
2013/12/18,2353.4571,2150.412,,1191.14,2356.703
2013/12/19,2358.5222,2153.674,,1184.578,2366.205
2013/12/20,2329.8009,2128.374,,1182.733,2335.052
2013/12/23,2289.2297,2089.539,,1176.77,2283.8
2013/12/24,2291.2188,2094.073,,1173.403,2291.125
2013/12/25,2300.7386,2095.019,,1195.773,2291.748
2013/12/26,2321.3438,2102.66,,1228.392,2299.972
2013/12/27,2282.844,2074.592,,1205.67,2268.535
2013/12/30,2332.0936,2108.883,,1240.699,2313.38
2013/12/31,2317.8968,2090.679,,1246.288,2289.01
2014/1/2,2338.9606,2112.126,,1241.292,2323.433
2014/1/3,2342.9406,2101.542,,1271.462,2311.968
2014/1/6,2323.8088,2078.684,,1283.312,2286.371
2014/1/7,2257.4271,2034.224,,1245.939,2222.306
2014/1/8,2282.0711,2047.256,,1287.689,2240.635
2014/1/9,2284.898,2041.773,,1318.14,2236.967
2014/1/10,2255.0614,2023.535,,1285.789,2216.521
2014/1/13,2234.2713,2014.978,,1267.749,2206.996
2014/1/14,2223.1963,2007.156,,1279.298,2192.844
2014/1/15,2254.9875,2024.228,,1315.644,2210.024
2014/1/16,2265.7354,2022.538,,1334.037,2209.448
2014/1/17,2253.5805,2017.522,,1316.95,2203.821
2014/1/20,2233.8584,2001.894,,1319.767,2173.651
2014/1/21,2223.0349,1992.015,,1299.013,2168.42
2014/1/22,2254.4373,2009.969,,1333.655,2190.432
2014/1/23,2307.7745,2048.331,,1354.368,2242.245
2014/1/24,2306.7889,2037.667,,1380.012,2225.758
2014/1/27,2324.4454,2044.272,,1395.718,2233.015
2014/1/28,2320.4483,2036.402,,1395.792,2220.785
2014/1/29,2321.7303,2042.176,,1389.009,2225.711
2014/1/30,2330.3195,2045.931,,1411.388,2223.163
2014/2/7,2302.4875,2022.323,,1402.878,2187.343
2014/2/10,2353.1635,2049.984,,1449.838,2221.54
2014/2/11,2407.9357,2086.177,,1471.428,2267.735
2014/2/12,2418.4546,2103.828,,1457.647,2286.187
2014/2/13,2433.1166,2106.934,,1473.869,2288.451
2014/2/14,2406.1028,2097.32,,1423.544,2278.4
2014/2/17,2451.8898,2124.88,,1463.801,2308.791
2014/2/18,2475.4699,2134.143,,1502.735,2310.309
2014/2/19,2457.7861,2116.919,,1494.569,2280.927
2014/2/20,2477.8351,2152.891,,1491.517,2314.088
2014/2/21,2438.761,2131.592,,1460.371,2284.03
2014/2/24,2411.8972,2099.717,,1466.933,2246.715
2014/2/25,2404.5373,2077.285,,1497.546,2216.515
2014/2/26,2309.1426,2026.61,,1398.37,2147.737
2014/2/27,2338.5375,2045.096,,1415.043,2170.81
2014/2/28,2304.6921,2040.624,,1363.804,2149.446
2014/3/3,2333.421,2052.075,,1387.637,2173.907
2014/3/4,2361.159,2068.107,,1416.09,2183.858
2014/3/5,2370.6262,2073.295,,1421.734,2187.352
2014/3/6,2347.6812,2050.032,,1418.299,2159.397
2014/3/7,2355.7557,2058.375,,1421.967,2170.043
2014/3/10,2331.1046,2042.352,,1404.604,2149.676
2014/3/11,2260.6411,1994.415,,1359.774,2092.608
2014/3/12,2268.3053,1996.239,,1350.371,2102.801
2014/3/13,2274.8619,2000.695,,1353.992,2119.547
2014/3/14,2291.1132,2008.825,,1381.831,2129.87
2014/3/17,2295.1394,2009.882,,1387.954,2132.793
2014/3/18,2329.5439,2026.224,,1430.809,2146.124
2014/3/19,2324.8206,2019.98,,1435.913,2131.283
2014/3/20,2315.5073,2017.22,,1425.983,2116.185
2014/3/21,2258.3074,1987.679,,1369.97,2079.871
2014/3/24,2329.6505,2050.827,,1383.261,2161.898
2014/3/25,2336.7726,2063.323,,1362.993,2170.78
2014/3/26,2346.674,2070.574,,1366.195,2181.231
2014/3/27,2341.9639,2060.812,,1383.896,2168.344
2014/3/28,2309.4278,2046.851,,1333.308,2154.515
2014/3/31,2283.1618,2043.045,,1289.62,2156.054
2014/4/1,2267.8613,2031.005,,1288.219,2143.717
2014/4/2,2301.5587,2049.423,,1318.996,2166.067
2014/4/3,2309.3443,2063.497,,1296.0753,2188.642
2014/4/4,2289.9414,2037.552,,1296.955,2157.982
2014/4/8,2313.2119,2054.53,,1308.181,2179.92
2014/4/9,2362.9758,2100.651,,1325.935,2239.791
2014/4/10,2376.5905,2105.876,,1349.663,2241.452
2014/4/11,2390.5527,2130.368,,1342.86,2269.565
2014/4/14,2389.2796,2127.409,,1341.34,2267.943
2014/4/15,2394.9928,2125.902,,1351.739,2261.411
2014/4/16,2364.073,2097.213,,1345.034,2223.468
2014/4/17,2377.1212,2108.947,,1341.107,2238.779
2014/4/18,2360.7418,2091.48,,1346.611,2215.879
2014/4/21,2357.8465,2085.98,,1348.466,2209.942
2014/4/22,2329.6237,2062.787,,1341.131,2184.017
2014/4/23,2324.7486,2068.084,,1314.084,2191.231
2014/4/24,2321.0325,2064.156,,1308.973,2192.769
2014/4/25,2309.7263,2060.538,,1300.966,2195.815
2014/4/28,2263.5939,2033.337,,1268.955,2165.773
2014/4/29,2209.8521,2001.896,,1232.234,2134.413
2014/4/30,2241.1776,2020.438,,1250.429,2158.762
2014/5/5,2248.7441,2022.178,,1266.028,2152.59
2014/5/6,2261.9626,2024.256,,1286.365,2151.388
2014/5/7,2267.9583,2023.152,,1298.075,2151.472
2014/5/8,2237.9597,2006.853,,1270.037,2132.036
2014/5/9,2244.4004,2016.501,,1267.629,2138.84
2014/5/12,2246.5823,2022.932,,1254.847,2150.313
2014/5/13,2282.7059,2055.079,,1268.694,2180.059
2014/5/14,2279.0898,2049.27,,1269.663,2175.094
2014/5/15,2275.4786,2044.377,,1273.882,2169.278
2014/5/16,2238.1226,2023.596,,1248.964,2143.926
2014/5/19,2233.7793,2023.014,,1229.93,2139.362
2014/5/20,2227.9871,2011.846,,1243.646,2124.708
2014/5/21,2216.3144,2001.306,,1246.48,2106.762
2014/5/22,2244.6828,2023.148,,1265.67,2134.087
2014/5/23,2242.5684,2020.115,,1272.614,2130.775
2014/5/26,2276.6774,2042.028,,1303.304,2161.892
2014/5/27,2284.6932,2039.791,,1321.857,2154.395
2014/5/28,2277.1588,2034.561,,1313.247,2147.467
2014/5/29,2305.4511,2051.84,,1342.746,2171.26
2014/5/30,2282.4467,2040.394,,1317.029,2156.381
2014/6/3,2288.7063,2039.196,,1325.737,2157.64
2014/6/4,2280.6512,2037.989,,1323.744,2149.407
2014/6/5,2259.532,2019.442,,1324.318,2126.607
2014/6/6,2290.6197,2040.864,,1355.305,2149.214
2014/6/9,2273.5061,2024.942,,1350.431,2128.225
2014/6/10,2274.7202,2033.207,,1333.093,2138.671
2014/6/11,2297.8527,2049.128,,1354.392,2156.151
2014/6/12,2304.957,2051.582,,1368.129,2156.761
2014/6/13,2302.2589,2049.206,,1367.109,2150.987
2014/6/16,2332.8751,2070.699,,1392.882,2176.438
2014/6/17,2344.87,2080.482,,1403.758,2185.681
2014/6/18,2326.1869,2064.383,,1388.707,2169.252
2014/6/19,2312.8192,2054.62,,1370.919,2161.426
2014/6/20,2260.3414,2013.414,,1325.666,2124.963
2014/6/23,2282.6386,2026.226,,1347.324,2137.926
2014/6/24,2293.0185,2023.699,,1374.705,2131.686
2014/6/25,2307.6317,2030.433,,1383.013,2141.726
2014/6/26,2299.4797,2025.662,,1377.88,2135.156
2014/6/27,2324.8811,2031.907,,1409.858,2146.374
2014/6/30,2339.6034,2038.613,,1414.947,2152.306
2014/7/1,2361.5302,2051.225,,1435.987,2169.199
2014/7/2,2366.2148,2049.485,,1444.008,2163.998
2014/7/3,2377.8299,2051.632,,1449.75,2169.003
2014/7/4,2394.3206,2062.358,,1454.374,2180.445
2014/7/7,2391.1783,2058.128,,1452.035,2178.546
2014/7/8,2388.4111,2058.134,,1439.382,2174.828
2014/7/9,2400.0823,2061.635,,1457.35,2178.135
2014/7/10,2365.4663,2036.54,,1431.026,2146.601
2014/7/11,2364.4928,2033.869,,1420.995,2136.317
2014/7/14,2385.9848,2047.744,,1422.466,2149.542
2014/7/15,2411.2643,2065.9,,1430.712,2170.089
2014/7/16,2408.3049,2068.343,,1405.733,2172.824
2014/7/17,2392.6429,2062.888,,1382.05,2166.831
2014/7/18,2375.6292,2047.498,,1375.879,2147.663
2014/7/21,2389.0111,2057.767,,1371.333,2164.223
2014/7/22,2383.8776,2050.5,,1369.672,2162.436
2014/7/23,2419.335,2074.195,,1391.553,2191.394
2014/7/24,2409.1955,2079.632,,1350.872,2199.833
2014/7/25,2428.4118,2108.714,,1331.483,2243.067
2014/7/28,2460.8774,2135.249,,1347.967,2272.383
2014/7/29,2512.5986,2179.826,,1373.011,2326.038
2014/7/30,2524.9492,2178.179,,1389.876,2324.69
2014/7/31,2532.7028,2179.543,,1403.286,2321.967
2014/8/1,2554.8819,2194.17,,1403.201,2341.227
2014/8/4,2538.4288,2190.036,,1390.083,2336.63
2014/8/5,2580.872,2224.632,,1397.368,2376.797
2014/8/6,2578.3752,2212.003,,1422.303,2358.206
2014/8/7,2591.9605,2216.659,,1429.211,2363.608
2014/8/8,2562.8469,2188.709,,1428.696,2329.184
2014/8/11,2580.1811,2199.433,,1440.279,2338.008
2014/8/12,2612.5536,2222.696,,1460.95,2361.17
2014/8/13,2618.2506,2223.051,,1462.688,2358.459
2014/8/14,2617.1132,2221.541,,1455,2357.198
2014/8/15,2601.1076,2207.226,,1454.453,2337.985
2014/8/18,2635.7058,2229.804,,1470.475,2366.272
2014/8/19,2665.1574,2242.34,,1507.165,2378.886
2014/8/20,2665.1341,2241.664,,1511.279,2371.649
2014/8/21,2662.5622,2239.568,,1505.236,2365.731
2014/8/22,2656.7068,2228.974,,1521.098,2352.316
2014/8/25,2676.102,2241.1,,1534.498,2367.019
2014/8/26,2647.234,2225.291,,1518.872,2339.6
2014/8/27,2612.9308,2207.03,,1486.703,2323.79
2014/8/28,2624.2451,2210.484,,1500.153,2328.059
2014/8/29,2602.9971,2198.946,,1481.404,2317.304
2014/9/1,2635.64,2220.129,,1506.02,2340.925
2014/9/2,2675.2603,2239.684,,1540.596,2359.862
2014/9/3,2714.0697,2268.395,,1556.698,2389.694
2014/9/4,2735.9225,2290.029,,1569.507,2411.934
2014/9/5,2763.1326,2311.305,,1589.581,2433.174
2014/9/9,2780.3263,2328.426,,1588.328,2452.227
2014/9/10,2776.05,2318.496,,1590.22,2435.593
2014/9/11,2786.0714,2315.732,,1607.953,2430.678
2014/9/12,2778.1808,2308.346,,1610.147,2418.752
2014/9/15,2807.7552,2330.187,,1624.11,2433.001
2014/9/16,2829.518,2341.027,,1636.229,2440.339
2014/9/17,2748.8111,2298.982,,1577.236,2395.361
2014/9/18,2761.8147,2303.85,,1582.371,2396.379
2014/9/19,2783.4484,2312.984,,1598.029,2409.313
2014/9/22,2802.4906,2323.554,,1608.465,2419.326
2014/9/23,2763.9652,2289.091,,1596.957,2379.521
2014/9/24,2791.1243,2302.231,,1615.872,2391.419
2014/9/25,2853.5228,2352.865,,1642.836,2453.423
2014/9/26,2835.065,2339.288,,1633.568,2430.808
2014/9/29,2858.4143,2353.708,,1645.87,2443.91
2014/9/30,2878.0205,2361.318,,1661.181,2452.166
2014/10/8,2897.4203,2368.576,,1676.36,2460.87
2014/10/9,2930.2111,2383.859,,1699.828,2480.197
2014/10/10,2926.3288,2380.755,,1698.474,2472.096
2014/10/13,2908.8211,2366.426,,1686.655,2457.412
2014/10/14,2908.898,2362.802,,1688.906,2451.094
2014/10/15,2902.9555,2358.233,,1682.095,2444.538
2014/10/16,2905.2166,2361.13,,1680.864,2448.968
2014/10/17,2881.019,2352.784,,1664.858,2443.222
2014/10/20,2871.7157,2346.052,,1650.169,2448.453
2014/10/21,2895.8661,2355.033,,1674.896,2453.406
2014/10/22,2871.3752,2339.223,,1660.324,2434.886
2014/10/23,2836.9699,2322.316,,1637.473,2415.44
2014/10/24,2804.332,2303.08,,1615.586,2397.848
2014/10/27,2793.1517,2293.573,,1612.997,2377.542
2014/10/28,2811.9816,2294.012,,1640.764,2373.155
2014/10/29,2884.2354,2343.72,,1680.097,2423.813
2014/10/30,2918.4184,2371.891,,1691.434,2450.361
2014/10/31,2933.4372,2393.178,,1687.292,2473.501
2014/11/3,2953.0185,2425.225,,1672.175,2515.824
2014/11/4,2958.8567,2428.271,,1692.921,2511.036
2014/11/5,2959.7274,2432.169,,1674.347,2516.87
2014/11/6,2951.9257,2419.617,,1674.645,2505.167
2014/11/7,2971.4856,2427.898,,1705.155,2508.765
2014/11/10,2974.4263,2436.628,,1688.719,2529.83
2014/11/11,3009.2287,2483.648,,1683.008,2578.438
2014/11/12,2929.1894,2454.602,,1619.074,2545.403
2014/11/13,2990.5284,2494.998,,1641.297,2597.389
2014/11/14,2948.2072,2477.966,,1599.136,2569.211
2014/11/17,2976.4999,2506.864,,1599.666,2613.513
2014/11/18,2965.5995,2474.182,,1630.803,2565.273
2014/11/19,2959.0718,2452.15,,1645.163,2538.233
2014/11/20,2960.829,2443.276,,1659.858,2528.78
2014/11/21,2968.4212,2452.635,,1654.216,2537.538
2014/11/24,3045.187,2505.532,,1680.718,2614.16
2014/11/25,3070.9363,2531.998,,1681.595,2650.085
2014/11/26,3124.5653,2572.649,,1717.904,2695.263
2014/11/27,3161.7826,2615.367,,1735.964,2737.03
2014/11/28,3181.1253,2629.626,,1744.674,2753.925
2014/12/1,3222.0011,2691.725,,1752.808,2825.611
2014/12/2,3192.7972,2667.82,,1730.769,2807.338
2014/12/3,3292.6987,2768.678,,1751.462,2936.124
2014/12/4,3330.3956,2783.469,,1777.912,2975.403
2014/12/5,3457.8273,2926.573,,1795.684,3143.968
2014/12/8,3385.3537,2907.815,,1733.342,3108.272
2014/12/9,3467.0615,2992.49,,1708.114,3233.097
2014/12/10,3323.4375,2855.94,,1637.142,3120.212
2014/12/11,3421.7993,2912.346,,1704.936,3185.161
2014/12/12,3452.2121,2929.36,,1721.752,3182.923
2014/12/15,3465.8783,2921.446,,1756.449,3176.829
2014/12/16,3521.5291,2953.811,,1801.565,3221.358
2014/12/17,3578.3348,3031.952,,1774.826,3325.82
2014/12/18,3578.1163,3062.801,,1766.767,3359.09
2014/12/19,3566.5979,3053.075,,1755.268,3345.629
2014/12/22,3560.9641,3129.267,,1705.748,3396.251
2014/12/23,3467.3336,3085.08,,1612.495,3358.798
2014/12/24,3437.2634,3039.206,,1612.412,3332.146
2014/12/25,3421.616,2992.462,,1641.185,3254.48
2014/12/26,3496.2581,3078.005,,1647.755,3343.64
2014/12/29,3600.8973,3212.559,,1642.242,3502.183
2014/12/30,3537.6833,3160.801,,1596.322,3450.814
2014/12/31,3517.3891,3172.597,N/A,1564.175,3462.389
2015/1/2,,,N/A,,
2015/1/5,3595.1575,3258.627,N/A,1578.288,3566.089
2015/1/6,3627.6158,3330.799,N/A,1558.333,3608.428
2015/1/7,3665.8584,3326.649,N/A,1634.429,3620.924
2015/1/8,3685.6769,3371.957,N/A,1611.758,3650.073
2015/1/9,3615.6982,3276.965,N/A,1627.107,3547.574
2015/1/12,3593.8504,3258.213,N/A,1630.481,3531.515
2015/1/13,3563.776,3223.542,N/A,1647.556,3506.451
2015/1/14,3597.7564,3242.337,N/A,1673.367,3522.907
2015/1/15,3578.9692,3224.07,N/A,1661.778,3501.719
2015/1/16,3664.6661,3343.603,N/A,1659.543,3616.248
2015/1/19,3523.2846,3189.727,N/A,1676.806,3414.013
2015/1/20,3468.1339,3114.56,N/A,1701.641,3336.793
2015/1/21,3577.0809,3189.085,N/A,1775.774,3420.491
2015/1/22,3693.1535,3327.319,N/A,1794.12,3551.052
2015/1/23,3740.6004,3357.096,N/A,1816.283,3582.088
2015/1/26,3722.392,3347.257,N/A,1777.386,3580.118
2015/1/27,3781.6785,3389.853,N/A,1817.285,3614.038
2015/1/28,3745.0273,3325.722,N/A,1818.786,3547.239
2015/1/29,3685.385,3258.997,N/A,1803.481,3474.915
2015/1/30,3703.2033,3273.747,N/A,1800.666,3496.885
2015/2/2,3581.9938,3148.136,N/A,1752.886,3360.193
2015/2/3,3615.2295,3156.086,N/A,1785.551,3388.602
2015/2/4,3679.9402,3212.822,N/A,1833.068,3446.144
2015/2/5,3688.767,3251.212,N/A,1839.099,3487.951
2015/2/6,3608.0929,3120.09,N/A,1852.369,3352.33
2015/2/9,3542.9476,3063.51,N/A,1803.2,3305.734
2015/2/10,3556.3195,3090.49,N/A,1783.469,3345.077
2015/2/11,3624.2378,3145.765,N/A,1823.823,3415.977
2015/2/12,3657.8902,3157.959,N/A,1853.991,3435.361
2015/2/13,3694.0247,3186.808,N/A,1879.391,3458.827
2015/2/16,3730.4256,3206.137,N/A,1919.752,3473.289
2015/2/17,3791.4657,3230.884,N/A,1987.313,3511.544
2015/2/18,,,N/A,,
2015/2/23,,,N/A,,
2015/2/24,,,N/A,,
2015/2/25,3816.0259,3256.479,N/A,1986.036,3529.55
2015/2/26,3774.3565,3222.151,N/A,1959.371,3473.713
2015/2/27,3846.5232,3296.831,N/A,1964.525,3565.233
2015/3/2,3902.9776,3332.721,N/A,2022.946,3603.452
2015/3/3,3916.62,3317.695,N/A,2065.758,3579.315
2015/3/4,3873.4708,3264.182,N/A,2044.275,3514.667
2015/3/5,3909.4318,3264.085,N/A,2101.603,3513.249
2015/3/6,3910.0346,3248.036,N/A,2106.407,3501.184
2015/3/9,3847.5363,3224.314,N/A,2033.471,3449.696
2015/3/10,3927.4734,3289.085,N/A,2090.034,3523.64
