,881001.WI,000001.SH,HSTECH.HI,399102.SZ,000300.SH
2010/10/15,2720.4063,2858.216,,933.529,3199.122
2010/10/18,2771.1636,2944.715,,910.25,3288.781
2010/10/19,2777.4502,2931.91,,927.897,3279.999
2010/10/20,2794.4978,2942.505,,977.555,3301.009
2010/10/21,2830.8657,2958.546,,977.253,3344.962
2010/10/22,2838.5879,2954.619,,985.711,3346.111
2010/10/25,2854.6567,2959.298,,1013.008,3366.43
2010/10/26,2907.3284,3017.818,,1017.001,3436.463
2010/10/27,2883.5662,2988.871,,1024.926,3398.095
2010/10/28,2864.9929,2969.304,,1020.829,3371.439
2010/10/29,2860.104,2955.48,,1038.284,3351.601
2010/11/1,2884.6086,2986.886,,1069.776,3390.413
2010/11/2,2943.2803,3029.324,,1071.082,3449.724
2010/11/3,2918.7473,3017.098,,1034.541,3419.08
2010/11/4,2920.3223,3035.366,,1031.315,3419.643
2010/11/5,2972.9573,3105.921,,1050.442,3498.276
2010/11/8,3012.2876,3124.091,,1069.458,3506.375
2010/11/9,3007.6519,3110.343,,1093.549,3498.623
2010/11/10,3000.2263,3093.878,,1106.499,3470.968
2010/11/11,3009.1531,3102.774,,1127.325,3484.891
2010/11/12,2879.4875,2975.163,,1075.43,3284.348
2010/11/15,2847.9714,2939.68,,1083.365,3241.758
2010/11/16,2796.7717,2885.753,,1106.857,3155.475
2010/11/17,2728.6475,2824.121,,1078.328,3087.507
2010/11/18,2732.6064,2827.179,,1075.646,3097.388
2010/11/19,2728.0752,2806.644,,1103.212,3076.213
2010/11/22,2776.8284,2852.774,,1148.533,3137.751
2010/11/23,2725.8782,2791.584,,1142.499,3061.623
2010/11/24,2730.6292,2794.864,,1168.251,3088.992
2010/11/25,2798.9607,2856.962,,1172.203,3172.282
2010/11/26,2790.7458,2851.957,,1176.13,3170.364
2010/11/29,2785.4504,2841.795,,1187.336,3159.459
2010/11/30,2697.2532,2758.924,,1134.45,3060.438
2010/12/1,2735.9761,2795.811,,1154.885,3111.645
2010/12/2,2761.8118,2841.473,,1161.726,3154.32
2010/12/3,2758.259,2822.743,,1133.144,3134.419
2010/12/6,2759.7744,2831.697,,1109.978,3140.555
2010/12/7,2765.3289,2809.11,,1107.907,3112.223
2010/12/8,2779.2249,2843.94,,1137.419,3166.766
2010/12/9,2738.8865,2808.506,,1124.808,3122.196
2010/12/10,2722.3572,2792.522,,1118.015,3101.083
2010/12/13,2770.6641,2847.658,,1156.75,3173.564
2010/12/14,2846.928,2912.42,,1185.667,3254.181
2010/12/15,2843.1406,2905.649,,1189.724,3242.516
2010/12/16,2832.6616,2891.858,,1190.232,3224.122
2010/12/17,2821.4771,2881.004,,1202.737,3212.579
2010/12/20,2743.1594,2804.556,,1167.376,3117.998
2010/12/21,2786.4824,2846.633,,1189.546,3168.889
2010/12/22,2805.7625,2867.049,,1184.481,3201.669
2010/12/23,2783.4065,2849.836,,1159.957,3183.152
2010/12/24,2741.9961,2813.496,,1124.056,3139.454
2010/12/27,2699.4563,2774.538,,1088.014,3092.263
2010/12/28,2652.0725,2730.407,,1065.855,3041.328
2010/12/29,2648.5925,2721.479,,1075.315,3025.22
2010/12/30,2655.4402,2724.541,,1092.124,3027.898
2010/12/31,2689.2725,2758.131,,1102.355,3067.108
2011/1/4,2737.5686,2810.108,,1128.596,3143.604
2011/1/5,2754.4807,2824.296,,1135.089,3158.871
2011/1/6,2748.4797,2816.951,,1125.856,3152.572
2011/1/7,2739.6035,2807.87,,1110.207,3141.125
2011/1/10,2704.0789,2786.861,,1078.625,3102.428
2011/1/11,2685.1187,2770.338,,1059.546,3084.513
2011/1/12,2700.0574,2788.13,,1059.753,3099.413
2011/1/13,2724.6357,2810.874,,1075.923,3127.158
2011/1/14,2690.5044,2780.438,,1052.707,3083.511
2011/1/17,2605.4565,2698.781,,1011.076,2968.61
2011/1/18,2589.061,2683.367,,1002.008,2947.6
2011/1/19,2609.6118,2700.811,,1009.126,2967.243
2011/1/20,2584.8259,2676.129,,1003.844,2944.498
2011/1/21,2576.7869,2667.286,,995.916,2935.138
2011/1/24,2586.6558,2690.652,,976.474,2943.92
2011/1/25,2554.8147,2661.448,,951.696,2919.162
2011/1/26,2569.6873,2676.769,,961.012,2939.356
2011/1/27,2570.7468,2677.21,,967.686,2935.271
2011/1/28,2628.9614,2733.291,,992.13,3011.375
2011/1/31,2643.5857,2748.538,,997.05,3032.449
2011/2/1,2678.5112,2785.296,,1007.262,3062.83
2011/2/9,2656.7168,2764.867,,999.394,3031.749
2011/2/10,2654.4746,2760.175,,1000.962,3024.349
2011/2/11,2709.4656,2807.605,,1040.581,3092.582
2011/2/14,2731.3635,2828.571,,1050.361,3123.246
2011/2/15,2793.9629,2892.637,,1059.96,3215.619
2011/2/16,2785.6987,2882.549,,1059.931,3195.467
2011/2/17,2808.9275,2905.032,,1077.374,3218.913
2011/2/18,2796.5364,2890.262,,1073.54,3203.12
2011/2/21,2790.2788,2884.191,,1071.172,3189.848
2011/2/22,2767.6641,2851.62,,1064.635,3161.833
2011/2/23,2756.9153,2839.195,,1064.952,3145.986
2011/2/24,2771.4568,2854.564,,1069.363,3157.969
2011/2/25,2765.5935,2848.65,,1061.992,3159.847
2011/2/28,2779.9817,2861.817,,1064.441,3178.831
2011/3/1,2820.3582,2901.552,,1069.401,3235.754
2011/3/2,2799.5525,2883.566,,1055.925,3202.833
2011/3/3,2812.936,2900.761,,1042.643,3221.038
2011/3/4,2809.751,2898.084,,1037.829,3217.477
2011/3/7,2852.2205,2952.722,,1051.372,3287.405
2011/3/8,2886.3079,2976.6,,1055.812,3311.722
2011/3/9,2898.0559,2989.342,,1057.616,3322.698
2011/3/10,2870.0068,2954.367,,1068.758,3279.33
2011/3/11,2845.9182,2927.683,,1069.802,3240.181
